cache_key,시설물 구분,시설물명,소재지 주소,행정동,lat,lon,geocode_status
장애인 주차장␟방배 e-편한세상␟서울특별시 서초구 방배동 884-21␟방배1동,장애인 주차장,방배 e-편한세상,서울특별시 서초구 방배동 884-21,방배1동,37.48773185,126.99889303,ok
장애인 주차장␟방배자이아파트␟서울특별시 서초구 방배동 888-53␟방배1동,장애인 주차장,방배자이아파트,서울특별시 서초구 방배동 888-53,방배1동,37.48643071,126.99905180,ok
장애인 주차장␟브라운스톤 방배␟서울특별시 서초구 방배동 899-16␟방배1동,장애인 주차장,브라운스톤 방배,서울특별시 서초구 방배동 899-16,방배1동,37.48679110,126.99514320,ok
장애인 주차장␟방배 서리풀 e-편한세상␟서울특별시 서초구 방배동 906-13␟방배1동,장애인 주차장,방배 서리풀 e-편한세상,서울특별시 서초구 방배동 906-13,방배1동,37.48390779,126.99832324,ok
장애인 주차장␟자현유하우스␟서울특별시 서초구 방배동 940-4␟방배1동,장애인 주차장,자현유하우스,서울특별시 서초구 방배동 940-4,방배1동,37.48620348,126.99085737,ok
장애인 주차장␟방배현대멤피스2␟서울특별시 서초구 방배동 982-1␟방배3동,장애인 주차장,방배현대멤피스2,서울특별시 서초구 방배동 982-1,방배3동,37.48015823,126.99796877,ok
장애인 주차장␟방배 어울림␟서울특별시 서초구 방배동 998␟방배3동,장애인 주차장,방배 어울림,서울특별시 서초구 방배동 998,방배3동,37.47810659,127.00364902,ok
장애인 주차장␟래미안방배아트힐␟서울특별시 서초구 방배동 1008-2␟방배3동,장애인 주차장,래미안방배아트힐,서울특별시 서초구 방배동 1008-2,방배3동,37.47767694,127.00511510,ok
장애인 주차장␟방배 센트레빌 인더포레␟서울특별시 서초구 방배동 3286␟방배3동,장애인 주차장,방배 센트레빌 인더포레,서울특별시 서초구 방배동 3286,방배3동,37.47437442,126.99388292,ok
장애인 화장실␟서초여성가족플라자 방배센터 화장실␟서울특별시 서초구 방배동 983-14␟방배3동,장애인 화장실,서초여성가족플라자 방배센터 화장실,서울특별시 서초구 방배동 983-14,방배3동,37.48030583,126.99904204,ok
장애인 화장실␟방배3동주민센터 화장실␟서울특별시 서초구 방배동 1023-3␟방배3동,장애인 화장실,방배3동주민센터 화장실,서울특별시 서초구 방배동 1023-3,방배3동,37.47843219,126.99998655,ok
장애인 화장실␟방배배수지 체육공원␟서울특별시 서초구 방배동 599␟방배3동,장애인 화장실,방배배수지 체육공원,서울특별시 서초구 방배동 599,방배3동,37.47265539,126.99243265,ok
장애인 화장실␟내방역␟서울특별시 서초구 방배동 874-16 내방역␟방배1동,장애인 화장실,내방역,서울특별시 서초구 방배동 874-16 내방역,방배1동,37.48812729,126.99321457,ok
장애인 화장실␟반포역␟서울특별시 서초구 잠원동 103 반포역␟방배1동,장애인 화장실,반포역,서울특별시 서초구 잠원동 103 반포역,방배1동,37.50831160,127.01185989,ok
장애인 화장실␟방배역␟서울특별시 서초구 방배동 912-14 방배역␟방배3동,장애인 화장실,방배역,서울특별시 서초구 방배동 912-14 방배역,방배3동,37.48134043,126.99734057,ok
장애인 화장실␟방배1동 주민센터␟서울특별시 서초구 효령로29길 43 방배1동주민센터␟방배1동,장애인 화장실,방배1동 주민센터,서울특별시 서초구 효령로29길 43 방배1동주민센터,방배1동,37.48336166,126.99451388,ok
장애인 화장실␟방배 느티나무 쉼터␟서울특별시 서초구 방배동 478-13␟방배3동,장애인 화장실,방배 느티나무 쉼터,서울특별시 서초구 방배동 478-13,방배3동,37.47652291,126.98743753,ok
장애인 화장실␟방배아트자이␟서울특별시 서초구 방배동 3278␟방배3동,장애인 화장실,방배아트자이,서울특별시 서초구 방배동 3278,방배3동,37.47978908,127.00252371,ok
장애인 화장실␟디엠타워3관␟서울특별시 서초구 방배동 924-11␟방배1동,장애인 화장실,디엠타워3관,서울특별시 서초구 방배동 924-11,방배1동,37.48363994,126.99585583,ok
